卷缩 juàn suō
卷头 juàn tóu
九钻 jiǔ zuàn
频数 pín shuò
公假 gōng jià
太甚 tài shèn
抹胸 mò xiōng
公仔 gōng zǎi
台钻 tái zuàn
吹干 chuī gān
抽斗 chōu dǒu
抽查 chōu zhā
邓拓 dèng tuò
八哥儿 bā gē r
嘲哳 zhāo zhā
跟差 gēn chāi
卷尾 juàn wěi
拓宽 tuò kuān
哗变 huá biàn
哗笑 huá xiào
内哄 nèi hòng
着恼 zhuó nǎo
拉长 lā cháng
拓展 tuò zhǎn
内行 nèi háng
颠倒 diān dǎo
朘削 juān xuē
酌处 zhuó chǔ
单杠 dān gàng
配称 pèi chèn
传记 zhuàn jì
饼干 bǐng gān
惊倒 jīng dǎo
跂想 qǐ xiǎng
允当 yǔn dàng
挨整 ái zhěng
风头 fēng tou
虎将 hǔ jiàng
落炕 lào kàng
问卷 wèn juàn
尽让 jìn ràng
天罗 tiān luó
挺杆 tǐng gǎn
挨呲儿 ái cī r
养分 yǎng fèn
天阙 tiān què
罗甸 luó diàn
僬侥 jiāo yáo
尽欢 jìn huān
倾尽 qīng jìn
罗田 luó tián
倾倒 qīng dǎo
商都 shāng dū
商贾 shāng gǔ
啜饮 chuò yǐn
丑角 chǒu jué
拽步 zhuài bù
罗网 luó wǎng
兆头 zhào tou
救应 jiù yìng
累年 lěi nián
显著 xiǎn zhù
丧尸 sāng shī
充塞 chōng sè
丧假 sāng jià
显豁 xiǎn huò
风干 fēng gān
丧事 sāng shì
挑唆 tiǎo suō
落枕 lào zhěn
挑嘴 tiǎo zuǐ
喧哗 xuān huá
罗经 luó jīng
唤头 huàn tou
挑檐 tiǎo yán
挑花 tiǎo huā
精舍 jīng shè
挑逗 tiǎo dòu
挑衅 tiǎo xìn
精尽 jīng jìn
着实 zhuó shí
茎杆 jīng gǎn
丧尽 sàng jìn
甚者 shèn zhě
藏文 zàng wén
兴头 xìng tou
阿卡提 a kǎ dī
女将 nǚ jiàng
阿合奇 a hé qí
脑杓 nǎo sháo
兴办 xīng bàn
行处 xíng chǔ
差事 chāi shì
差使 chāi shǐ
弄口 lòng kǒu
转速 zhuàn sù
夺冠 duó guàn
牛鞅 niú yàng
牛圈 niú juàn
长物 cháng wù
差派 chāi pài
拧紧 nǐng jǐn
腔子 qiāng zǐ
兴废 xīng fèi
阿堵物 ē dǔ wù
杏干 xìng gān
道藏 dào zàng
阿姆河 a mǔ hé
阿巴斯 a bā sī
阿希姆 a xī mǔ
道行 dào héng
卵泡 luǎn pāo
兴家 xīng jiā
长牙 cháng yá
动弹 dòng tan
奔丧 bēn sāng
阿克拉 a kè lā
妥当 tuǒ dàng
转鼓 zhuàn gǔ
劈成 pǐ chéng
妄为 wàng wéi
抨弹 pēng tán
棚舍 péng shè
曲梁 qǔ liáng
山查 shān zhā
好氧 hào yǎng
好战 hào zhàn
勾当 gòu dàng
游说 yóu shuì
阿克苏 a kè sū
胜似 shèng sì
腰椎 yāo zhuī
曲张 qǔ zhāng
匀称 yún chèn
崩倒 bēng dǎo
曲中 qǔ zhōng
曲种 qǔ zhǒng
勤朴 qín piáo
确当 què dàng
好动 hào dòng
炔烃 quē tīng
兴宾 xīng bīn
群氓 qún méng
染坊 rǎn fáng
胜地 shèng dì
道观 dào guàn
奔命 bèn mìng
瞎蒙 xiā mēng
兴运 xīng yùn
入相 rù xiàng
兴修 xīng xiū
原处 yuán chǔ
天台 tiān tāi
平罗 píng luó
年假 nián jià
转距 zhuàn jù
天分 tiān fèn
木强 mù jiàng
年载 nián zǎi
加冠 jiā guàn
软和 ruǎn huo
软肋 ruǎn lèi
阿法尔 a fǎ ěr
舰只 jiàn zhī
长期 cháng qī
参宿 shēn xìu
弱冠 ruò guàn
兴筑 xīng zhù
色相 sè xiàng
凶地 xiōng dì
长于 cháng yú
塞翁 sài wēng
参校 cān jiào
色长 sè cháng
转磨 zhuàn mò
长揖 cháng yī
型芯 xíng xìn
原著 yuán zhù
能为 néng wéi
失当 shī dàng
卷帙 juàn zhì
内应 nèi yìng
内省 nèi xǐng
阿拉伯 a lā bó
劲草 jìng cǎo
劲直 jìng zhí
脱壳 tuō qiào
劲烈 jìng liè
阿拉摩 a lā mó
失调 shī tiáo
阿拉斯 a lā sī
阿拉尔 a lā ěr
失着 shī zhāo
长武 cháng wǔ
天干 tiān gān
阿拉瓦 a lā wǎ
难侨 nàn qiáo
兴叹 xīng tàn
阿提拉 a tí lā
朝来 zhāo lái
般桓 pán huán
太监 tài jiàn
长乐 cháng lè
适应 shì yìng
南甸 nán diàn
适当 shì dàng
劲射 jìng shè
长椅 cháng yǐ
儒将 rú jiàng
轘裂 huàn liè
屏除 bǐng chú
转炉 zhuàn lú
宁肯 nìng kěn
自转 zì zhuàn
卓著 zhuó zhù
卒中 cù zhòng
宿将 sù jiàng
乞降 qǐ xiáng
小斗 xiǎo dǒu
长达 cháng dá
寒伧 hán chen
切当 qiē dāng
销号 xiāo hào
惬当 qiè dàng
自各儿 zì gě r
退还 tuì huán
蔓菁 mán jīng
审度 shěn duó
审查 shěn zhā
小侯 xiǎo hòu
兴国 xīng guó
审处 shěn chǔ
兴奋 xīng fèn
兴学 xīng xué
长途 cháng tú
蒙难 méng nàn
宝应 bǎo yìng
颀长 qí cháng
宝兴 bǎo xīng
俏头 qiào tou
相和 xiāng hè
自传 zì zhuàn
通什 tōng shí
乾造 qián zào
抢地 qiāng dì
宅舍 zhái shè
守分 shǒu fèn
季相 jì xiàng
千载 qiān zǎi
降魔 xiáng mó
兴仁 xīng rén
千石 qiān dàn
相如 xiàng rú
兴化 xīng huà
官倒 guān dǎo
这些 zhèi xiē
相马 xiàng mǎ
闭上 bì shang
像似 xiàng sì
室町 shì tǐng
子长 zǐ cháng
乾嘉 qián jiā
长野 cháng yě
宫阙 gōng què
相里 xiàng lǐ
乾道 qián dào
开卷 kāi juàn
协调 xié tiáo
家当 jiā dàng
宝藏 bǎo zàng
退色 tuì shǎi
屏退 bǐng tuì
阿伊努 a yī nǔ
阅卷 yuè juàn
清隽 qīng jùn
蕉萃 qiáo cuì
关卡 guān qiǎ
关塞 guān sài
少尉 shào wèi
情切 qíng qiē
清切 qīng qiē
篇什 piān shí
轻载 qīng zǎi
霰弹 xiàn dàn
娘子 niáng zǐ
农舍 nóng shè
穷地 qióng dì
兴文 xīng wén
兴海 xīng hǎi
兴尽 xìng jìn
长笛 cháng dí
辩难 biàn nàn
尿样 suī yàng
北漂 běi piāo
劈账 pǐ zhàng
皮相 pí xiàng
蒙文 měng wén
始兴 shǐ xīng
颉颃 xié háng
遒劲 qiú jìng
裨将 pí jiàng
消褪 xiāo tùn
对称 duì chèn
蔡甸 cài diàn
追查 zhuī zhā
退税 tuì shuì
将伯 qiāng bó
开钻 kāi zuàn
闲散 xián sǎn
将棋 jiàng qí
相地 xiāng dì
切手 qiē shǒu
小尽 xiǎo jìn
长袜 cháng wà
长裤 cháng kù
间作 jiàn zuò
相得 xiāng de
间奏 jiàn zòu
间或 jiàn huò
连载 lián zǎi
间接 jiàn jiē
切用 qiē yòng
卜征 bǔ zhēng
小舍 xiǎo shè
兴师 xīng shī
长葛 cháng gě
校书 jiào shū
间歇 jiàn xiē
连累 lián lěi
返还 fǎn huán
间谍 jiàn dié
评弹 píng tán
对应 duì yìng
转矩 zhuàn jǔ
长德 cháng dé
应分 yīng fèn
省地 shěng dì
茄萣 qié dìng
雅相 yǎ xiàng
爱将 ài jiàng
感应 gǎn yìng
坤甸 kūn diàn
较著 jiào zhù
叩应 kòu yìng
乘舆 shèng yú
慌得 huāng de
凭藉 píng jiè
着处 zhuó chù
切块 qiē kuài
应制 yìng zhì
切断 qiē duàn
胜子 shèng zǐ
应卯 yìng mǎo
录相 lù xiàng
地黄 dì huáng
梁子 liáng zǐ
应报 yìng bào
应对 yìng duì
应市 yìng shì
文卷 wén juàn
着落 zhuó luò
着花 zhuó huā
诗行 shī háng
十行 shí háng
切换 qiē huàn
切片 qiē piàn
两都 liǎng dū
切痛 qiē tòng
切线 qiē xiàn
龙仔 lóng zǎi
边卡 biān qiǎ
神煞 shén shà
场地 chǎng dì
龙湫 lóng qiū
恰当 qià dàng
甚是 shèn shì
报应 bào yìng
磟碡 liù zhóu
悄然 qiǎo rán
报丧 bào sāng
镐京 hào jīng
执着 zhí zhuó
绫罗 líng luó
沈心 shěn xīn
患难 huàn nàn
遛鸟 liù niǎo
洋镐 yáng hào
情分 qíng fèn
沈云 shěn yún
六行 liù háng
孱弱 chán ruò
只身 zhī shēn
边塞 biān sài
埋怨 mán yuàn
恶创 è chuāng
生得 shēng de
生地 shēng dì
应接 yìng jiē
量地 liàng dì
切变 qiē biàn
萎蔫 wěi niān
为善 wéi shàn
较为 jiào wéi
收载 shōu zǎi
成都 chéng dū
银行 yín háng
为情 wéi qíng
零散 líng sǎn
分行 fēn háng
里长 lǐ cháng
赎当 shú dàng
铅山 yán shān
分当 fèn dāng
草甸 cǎo diàn
为命 wéi mìng
铣铁 xiǎn tiě
舒卷 shū juàn
钓杆 diào gǎn
房舍 fáng shè
为名 wéi míng
着眼 zhuó yǎn
扁担 biǎn dàn
数说 shǔ shuō
肋条 lèi tiáo
数算 shǔ suàn
荒地 huāng dì
着然 zhuó rán
手弹 shǒu tán
荷重 hè zhòng
成佛 chéng fó
切削 qiē xiāo
两地 liǎng dì
应聘 yìng pìn
尾椎 wěi zhuī
两得 liǎng de
圣子 shèng zǐ
诗卷 shī juàn
应时 yìng shí
为真 wéi zhēn
铺张 pū zhāng
藏人 zàng rén
为性 wéi xìng
是甚 shì shèn
食甚 shí shèn
圣地 shèng dì
应考 yìng kǎo
为限 wéi xiàn
连杆 lián gǎn
应试 yìng shì
着紧 zháo jǐn
应诺 yìng nuò
地砖 dì zhuān
钻戒 zuàn jiè
茸毛 róng máo
应运 yìng yùn
应邀 yìng yāo
为甚 wéi shèn
应门 yìng mén
应验 yìng yàn
销假 xiāo jià
路长 lù cháng
思量 sī liang
长得 zhǎng de
剥啄 bāo zhuó
强子 qiáng zǐ
剪切 jiǎn qiē
转去 zhuàn qù
阿皮亚 a pí yà
强拉 qiǎng lā
蒙事 mēng shì
煞星 shà xīng
芫花 yuán huā
长安 cháng ān
强迫 qiǎng pò
强逼 qiǎng bī
阿卢巴 a lú bā
能耐 néng nài
长子 zhǎng zǐ
反应 fǎn yìng
长女 cháng nǚ
还价 huán jià
反省 fǎn xǐng
长夜 cháng yè
善处 shàn chǔ
苫盖 shàn gài
花着 huā zhāo
没空 méi kòng
还口 huán kǒu
前头 qián tou
弹性 tán xìng
雪糁 xuě shēn
外行 wài háng
强似 qiáng sì
前燕 qián yān
大将 dà jiàng
阿爸父 a bà fù
圩场 xū cháng
长度 cháng dù
大王 dài wáng
三省 sān xǐng
转椅 zhuàn yǐ
脊梁 jǐ liáng
大气儿 dà qì r
榠楂 míng chá
厂子 chǎng zǐ
广安 guǎng ān
桑干 sāng gān
弄混 nòng hún
僧舍 sēng shè
黾勉 mǐn miǎn
参薯 shēn shǔ
引着 yǐn zháo
弦乐 xián yuè
长崎 cháng qí
阿玛尼 a mǎ ní
阿瓦提 a wǎ tí
弧长 hú cháng
副相 fù xiàng
转子 zhuàn zǐ
张掖 zhāng yè
转塔 zhuàn tǎ
悬瀑 xuán bào
反间 fǎn jiàn
还嘴 huán zuǐ
随行 suí háng
甚佳 shèn jiā
降服 xiáng fú
刨冰 bào bīng
陡削 dǒu xiāo
还魂 huán hún
沈涵 shěn hán
雁行 yàn háng
初更 chū gēng
纶巾 guān jīn
掠阵 lüě zhèn
微调 wēi tiáo
划艇 huá tǐng
口供 kǒu gòng
塔塔儿 tǎ tǎ r
划算 huá suàn
罗天 luó tiān
乱弹 luàn tán
背榜 bēi bǎng
掩卷 yǎn juàn
沈洁 shěn jié
划拳 huá quán
阳萎 yáng wěi
沈俊 shěn jùn
神乐 shén yuè
载湉 zǎi tián
载明 zǎi míng
切点 qiē diǎn
念头 niàn tou
切面 qiē miàn
沈敏 shěn mǐn
罗衫 luó shān
得中 dé zhòng
巡更 xún gēng
少奶 shào nǎi
前咽 qián yān
阿萨姆 a sà mǔ
上地 shàng dì
削球 xiāo qiú
钻头 zuàn tóu
弹跳 tán tiào
阿萨德 a sà dé
上齐 shàng jì
钻石 zuàn shí
漫卷 màn juàn
还书 huán shū
钻卡 zuàn qiǎ
还本 huán běn
降伏 xiáng fú
刺儿李 cì r lǐ
阿衣奴 a yī nǔ
稍为 shāo wéi
征地 zhēng dì
受到 shòu dào
舍监 shè jiān
舍间 shè jiān
受尽 shòu jìn
还给 huán gěi
刺中 cì zhòng
受累 shòu lěi
还贷 huán dài
阿鲁巴 a lǔ bā
受难 shòu nàn
改行 gǎi háng
放假 fàng jià
掺和 chān huo
立传 lì zhuàn
横暴 hèng bào
斗方 dǒu fāng
该着 gāi zháo
缝制 féng zhì
横折 héng shé
横切 héng qiē
干冰 gān bīng
干柴 gān chái
满拧 mǎn nǐng
斗拱 dǒu gǒng
橡子 xiàng zǐ
橙子 chéng zǐ
犍为 qián wéi
来朝 lái zhāo
漂摇 piāo yáo
红晕 hóng yùn
桦甸 huà diàn
木框 mù kuàng
横祸 hèng huò
园舍 yuán shè
有空 yǒu kòng
横财 hèng cái
今朝 jīn zhāo
长波 cháng bō
雹霰 báo xiàn
测量 cè liáng
好闲 hào xián
请帖 qǐng tiě
有朝 yǒu zhāo
介壳 jiè qiào
抱朴 bào piáo
好还 hǎo huán
中得 zhōng de
圜丘 yuán qiū
嚎丧 háo sāng
中地 zhōng dì
汤匙 tāng chí
章子 zhāng zǐ
号叫 háo jiào
豪横 háo hèng
朝霞 zhāo xiá
朝珠 cháo zhū
行会 háng huì
漂染 piǎo rǎn
子将 zǐ jiāng
倒产 dǎo chǎn
伎俩 jì liǎng
本色 běn shǎi
稖头 bàng tou
干俸 gān fèng
过甚 guò shèn
国丧 guó sāng
差人 chāi rén
本行 běn háng
不揣 bù chuǎi
干甚 gàn shèn
编著 biān zhù
蝃蝥 zhuō máo
漫应 màn yìng
估量 gū liang
解元 jiè yuán
缘分 yuán fèn
乐经 yuè jīng
子城 zǐ chéng
查检 zhā jiǎn
字长 zì cháng
查岗 zhā gǎng
冻干 dòng gān
漂雷 piāo léi
行规 háng guī
漂流 piāo liú
行道 háng dào
巷道 hàng dào
寒颤 hán zhàn
号丧 háo sāng
牵累 qiān lěi
缝絍 féng rèn
未了 wèi liǎo
未曾 wèi zēng
缝纫 féng rèn
特长 tè cháng
当是 dàng shì
漂白 piǎo bái
漂游 piāo yóu
窝脖儿 wō bó r
步长 bù cháng
乐段 yuè duàn
财会 cái kuài
查照 zhā zhào
干冷 gān lěng
干连 gān lián
涡阳 guō yáng
乾坤 qián kūn
倒垂 dǎo chuí
调匀 tiáo yún
更漏 gēng lòu
更为 gèng wéi
更番 gēng fān
长股 cháng gǔ
绕腾 rào teng
长鼓 cháng gǔ
王著 wáng zhù
横事 hèng shì
更迭 gēng dié
长骨 cháng gǔ
更楼 gēng lóu
正意 zhēng yì
更阑 gēng lán
上个 shàng ge
大仓 tài cāng
上去 shǎng qù
横蛮 hèng mán
混浊 hún zhuó
书卷 shū juàn
便人 pián rén
正安 zhēng an
系上 jì shang
混熟 hùn shóu
黉舍 hóng shè
只缘 zhī yuán
攒眉 cuán méi
攒射 cuán shè
深信 shēn xìn
折减 shé jiǎn
长戟 cháng jǐ
裁缝 cái féng
宏拓 hóng tuò
更代 gēng dài
武将 wǔ jiàng
更新 gēng xīn
督率 dū shuài
折行 shé xíng
黄陂 huáng pō
红罗 hóng luó
长河 cháng hé
更始 gēng shǐ
深知 shēn zhì
更改 gēng gǎi
竺乾 zhú qián
哄逗 hǒng dòu
绷紧 bēng jǐn
折干 shé qián
子姜 zǐ jiāng
栏栅 lán shān
混行 hún xíng
奖掖 jiǎng yè
调价 tiáo jià
钦差 qīn chāi
亲家 qìng jia
龈病 yín bìng
糨子 jiàng zǐ
昭著 zhāo zhù
碰倒 pèng dǎo
长策 cháng cè
碎钻 suì zuàn
什邡 shí fāng
槛车 jiàn chē
请假 qǐng jià
大率 dà shuài
朝云 zhāo yún
糨糊 jiàng hù
清查 qīng zhā
总得 zǒng děi
供品 gòng pǐn
狼头 láng tou
款新 kuǎn xīn
齿更 chǐ gēng
仔兽 zǎi shòu
长法 cháng fǎ
正子 zhèng zǐ
调制 tiáo zhì
长歌 cháng gē
破相 pò xiàng
绷带 bēng dài
长斧 cháng fǔ
调音 tiáo yīn
混蒙 hùn mēng
欢势 huān shi
调频 tiáo pín
执著 zhí zhuó
调驯 tiáo xùn
供认 gòng rèn
供花 gòng huā
供职 gòng zhí
宝钻 bǎo zuàn
碌碡 liù zhou
曾孙 zēng sūn
累赘 léi zhuì
长辞 cháng cí
调侃 tiáo kǎn
乐清 yuè qīng
罄尽 qìng jìn
曾加 zēng jiā
煞神 shà shén
中魔 zhòng mó
校对 jiào duì
地转 dì zhuàn
行为 xíng wéi
句芒 gōu máng
侧歪 zhāi wāi
曾华 zēng huá
斋舍 zhāi shè
栓塞 shuān sè
地光 dì guāng
地中 dì zhōng
地皇 dì huáng
试卷 shì juàn
变为 biàn wéi
校舍 xiào shè
盅子 zhōng zǐ
属望 zhǔ wàng
校阅 jiào yuè
校勘 jiào kān
禾场 hé cháng
校验 jiào yàn
豁免 huò miǎn
高着 gāo zhāo
电镐 diàn hào
榔头 láng tou
苍术 cāng zhú
禁用 jīn yòng
行号 háng háo
佛像 fó xiàng
地秤 dì chèng
累坠 léi zhuì
佛光 fó guāng
议长 yì cháng
楞严 lèng yán
评为 píng wéi
椽子 chuán zǐ
福相 fú xiàng
柴火 chái huō
柴门 zhài mén
煮熟 zhǔ shóu
禅位 shàn wèi
够着 gòu zháo
占卦 zhān guà
称职 chèn zhí
烟卷 yān juàn
等为 děng wéi
更老 gēng lǎo
种地 zhòng dì
羹匙 gēng chí
猪圈 zhū juàn
中意 zhòng yì
供饭 gòng fàn
行列 háng liè
工尺 gōng chě
中脊 zhōng jǐ
桔梗 jié gěng
中举 zhòng jǔ
血钻 xuè zuàn
程子 chéng zǐ
中毒 zhòng dú
竹行 zhú háng
中牟 zhōng mù
竹杠 zhú gàng
细长 xì cháng
地声 dì shēng
庚帖 gēng tiě
梗咽 gěng yān
案称 àn chèng
供稿 gòng gǎo
称心 chèn xīn
攻难 gōng nàn
煎炸 jiān zhá
称多 chèn duō
世行 shì háng
地政 dì zhèng
蜕壳 tuì qiào
供事 gòng shì
为准 wéi zhǔn
曾云 zēng yún
该应 gāi yìng
并处 bìng chǔ
啁啾 zhōu jiū
著实 zhuó shí
框图 kuàng tú
供果 gòng guǒ
框子 kuàng zi
为首 wéi shǒu
蛮横 mán hèng
行市 háng shì
中计 zhòng jì
中子 zhōng zǐ
行家 háng jiā
禁受 jīn shòu
燕京 yān jīng
佣金 yòng jīn
倒嗓 dǎo sǎng
倒卷 dǎo juàn
溃脓 huì nóng
凋萎 diāo wěi
杖子 zhàng zǐ
澎湃 péng pài
桄子 guàng zǐ
部将 bù jiàng
争得 zhēng de
谁知 shéi zhī
作料 zuó liào
空难 kōng nàn
网罗 wǎng luó
倒算 dǎo suàn
乐团 yuè tuán
刀削 dāo xiāo
岑参 cén shēn
准头 zhǔn tou
刁斗 diāo dǒu
办差 bàn chāi
杯筊 bēi jiǎo
獐子 zhāng zǐ
作坊 zuō fang
滚杠 gǔn gàng
蜚蠊 fěi lián
窨井 yìn jǐng
礃子 zhǎng zǐ
作兴 zuò xīng
线杆 xiàn gǎn
掌子 zhǎng zǐ
片头 piān tóu
倒吊 dǎo diào
幛子 zhàng zǐ
倒动 dǎo dòng
倒剪 dǎo jiǎn
障子 zhàng zǐ
倒风 dǎo fēng
安广 ān guǎng
螲蟷 dié dāng
解调 jiě tiáo
潦倒 liáo dǎo
紧绷 jǐn bēng
查边 zhā biān
潦草 liáo cǎo
松菌 sōng jùn
枕藉 zhěn jiè
澄沙 dèng shā
访查 fǎng zhā
记传 jì zhuàn
长机 cháng jī
枪子 qiāng zǐ
高挑 gāo tiǎo
炮炼 páo liàn
炳著 bǐng zhù
再兴 zài xīng
的证 dí zhèng
纳降 nà xiáng
行话 háng huà
讨还 tǎo huán
榜笞 bàng chī
固相 gù xiàng
藏蓝 zàng lán
藏民 zàng mín
空匮 kòng kuì
等衰 děng cuī
查拳 zhā quán
燕赵 yān zhào
燕山 yān shān
刮削 guā xiāo
槐荫 huái yìn
雕刀 diāo dāo
杠杆 gàng gǎn
枕头 zhěn tou
晕圈 yùn quān
衷曲 zhōng qǔ
林甸 lín diàn
空缺 kòng quē
杠头 gàng tóu
管乐 guǎn yuè
馆舍 guǎn shè
倒找 dǎo zhǎo
冠绝 guàn jué
高更 gāo gēng
行头 xíng tou
空白 kòng bái
空暇 kòng xiá
冠带 guàn dài
丹参 dān shēn
杠刀 gàng dāo
行辈 háng bèi
计量 jì liáng
行货 háng huò
调酒 tiáo jǐu
烘干 hōng gān
调协 tiáo xié
当月 dàng yuè
筠连 jūn lián
风镐 fēng hào
了事 liǎo shì
丰镐 fēng hào
诱供 yòu gòng
了却 liǎo què
干等 gān děng
粘结 nián jié
当晚 dàng wǎn
瞓觉 xùn jiào
沈丘 shěn qīu
散养 sǎn yǎng
了然 liǎo rán
还家 huán jiā
禀帖 bǐng tiě
诱哄 yòu hòng
整地 zhěng dì
还丹 huán dān
罗定 luó dìng
有间 yǒu jiàn
重播 chóng bō
还珠 huán zhū
施甸 shī diàn
泰兴 tài xīng
比量 bǐ liáng
冰瀑 bīng bào
敌将 dí jiàng
风斗 fēng dǒu
场圃 cháng pǔ
答腔 dā qiāng
指缝 zhǐ féng
愁煞 chóu shà
作践 zuó jiàn
畹町 wǎn dīng
倒仓 dǎo cāng
壳牌 qiào pái
栟茶 bīng chá
尽情 jìn qíng
划行 huá xíng
处刑 chǔ xíng
易传 yì zhuàn
干癣 gān xuǎn
处斩 chǔ zhǎn
作弄 zuō nòng
沈约 shěn yuē
花朝 huā zhāo
作甚 zuò shèn
钻杆 zuàn gǎn
褪色 tuì shǎi
长须 cháng xū
干瘦 gān shòu
长路 cháng lù
长吁 cháng xū
留空 liú kòng
调试 tiáo shì
调训 tiáo xùn
干笑 gān xiào
瞒哄 mán hǒng
调解 tiáo jiě
昌都 chāng dū
当做 dàng zuò
废卷 fèi juàn
当作 dàng zuò
画卷 huà juàn
尽兴 jìn xìng
蒙牛 měng níu
散见 sǎn jiàn
残卷 cán juàn
殷红 yān hóng
油坊 yóu fáng
知了 zhī liǎo
羽裳 yǔ cháng
沈括 shěn kuò
处身 chǔ shēn
抽干 chōu gān
调节 tiáo jié
蛏子 chēng zǐ
只见 zhī jiàn
有甚 yǒu shèn
柞绸 zuò chóu
调嘴 tiáo zuǐ
钻凿 zuàn záo
斗柄 dǒu bǐng
斗筲 dǒu shāo
钻穴 zuàn xué
粉坊 fěn fáng
发怔 fā zhèng
斗篷 dǒu péng
罗姗 luó shān
钻修 zuàn xiū
臂长 bì cháng
水分 shuǐ fèn
一拨儿 yī bō r
长嘶 cháng sī
数点 shǔ diǎn
波长 bō cháng
泡面 pāo miàn
长图 cháng tú
补种 bǔ zhòng
皇子 huáng zǐ
袅娜 niǎo nuó
数念 shǔ niàn
看管 kān guǎn
数清 shǔ qīng
冲模 chòng mú
倒手 dǎo shǒu
倒弄 dǎo nòng
浑朴 hún piáo
白卷 bái juàn
昏蒙 hūn mēng
倒扁 dǎo biǎn
泡桐 pāo tóng
冰斗 bīng dǒu
登载 dēng zǎi
病倒 bìng dǎo
倒嚼 dǎo jiào
长驱 cháng qū
钻饰 zuàn shì
冲子 chòng zi
新兴 xīn xīng
尽性 jìn xìng
江都 jiāng dū
倒噍 dǎo jiào
困觉 kùn jiào
罗圈 luó quān
黄发 huáng fà
黄柏 huáng bò
和弄 huò nòng
要功 yāo gōng
粗率 cū shuài
病假 bìng jià
新款 xīn kuǎn
火燎 huǒ liǎo
长日 cháng rì
松散 sōng sǎn
粘滑 nián huá
料斗 liào dǒu
绘卷 huì juàn
看守 kān shǒu
斜杠 xié gàng
粘滞 nián zhì
倒换 dǎo huàn
摒绝 bìng jué
尽孝 jìn xiào
黄子 huáng zǐ
氹仔 dàng zǎi
正脊 zhèng jǐ
盛器 chéng qì
豁朗 huò lǎng
钻台 zuàn tái
调唆 tiáo suō
呈子 chéng zǐ
了结 liǎo jié
了解 liǎo jiě
生子 shēng zǐ
户长 hù cháng
只从 zhī cóng
暖和 nuǎn huo
敦朴 dūn piáo
值当 zhí dàng
生发 shēng fà
甜头 tián tou
晕针 yùn zhēn
应约 yìng yuē
暹罗 xiān luó
调谐 tiáo xié
散兵 sǎn bīng
调谑 tiáo xuè
散件 sǎn jiàn
旷地 kuàng dì
车削 chē xiāo
产仔 chǎn zǎi
甚至 shèn zhì
锤头 chuí tou
吹擂 chuī lèi
长足 cháng zú
吹弹 chuī tán
用处 yòng chǔ
散工 sǎn gōng
用尽 yòng jìn
笼络 lǒng luò
信差 xìn chāi
长局 cháng jú
长句 cháng jù
激将 jī jiàng
干煸 gān biān
干潮 gān cháo
海兴 hǎi xīng
产假 chǎn jià
晒干 shài gān
干净 gān jìng
只手 zhī shǒu
感兴 gǎn xīng
归省 guī xǐng
三通 sān tòng
人参 rén shēn
调味 tiáo wèi
净尽 jìng jìn
吊斗 diào dǒu
便难 biàn nàn
撤差 chè chāi
甚且 shèn qiě
被卷 bèi juàn
黄埔 huáng pǔ
折受 shé shòu
冲压 chòng yā
侯刚 hòu gāng
朝晖 zhāo huī
归还 guī huán
罐头 guàn tou
省得 shěng de
甚为 shèn wéi
散乱 sǎn luàn
三藏 sān zàng
调适 tiáo shì
筊杯 jiǎo bēi
箭杆 jiàn gǎn
罗山 luó shān
甚微 shèn wēi
淋病 lìn bìng
沙参 shā shēn
曲江 qǔ jiāng
教书 jiāo shū
麻将 má jiàng
省察 xǐng chá
甚或 shèn huò
相机 xiàng jī
潮差 cháo chā
粘菌 nián jūn
春假 chūn jià
甲壳 jiǎ qiào
画供 huà gòng
时兴 shí xīng
长理 cháng lǐ
串子 chuàn zǐ
长丽 cháng lì
省亲 xǐng qīn
画片 huà piān
相图 xiàng tú
长利 cháng lì
相扑 xiàng pū
相册 xiàng cè
星斗 xīng dǒu
相似 xiāng sì
治丧 zhì sāng
划水 huá shuǐ
长衣 cháng yī
星宿 xīng xiù
川地 chuān dì
调摄 tiáo shè
二重 èr chóng
浪头 làng tou
眄睐 miàn lài
海参 hǎi shēn
放倒 fàng dǎo
省视 xǐng shì
三更 sān gēng
田舍 tián shè
奠都 diàn dū
臣子 chén zǐ
舍友 shè yǒu
曲蟮 qǔ shàn
阏氏 yān zhī
轴子 zhóu zǐ
蹊径 xī jìng
骶椎 dǐ zhuī
秧子 yāng zǐ
店子 diàn zǐ
奇羡 jī xiàn
过分 guò fèn
女红 nǚ gōng
好斗 hào dòu
姘头 pīn tou
肘子 zhǒu zǐ
点地 diǎn dì
不甚 bù shèn
炮烙 páo luò
少府 shào fǔ
奏帖 zòu tiě
临难 lín nàn
奏乐 zòu yuè
卜算 bǔ suàn
臣仆 chén pú
蕃茄 fān qié
阙下 què xià
发蒙 fā mēng
过过 guò guo
间隙 jiàn xì
泡货 pāo huò
篇子 piān zǐ
炸糕 zhá gāo
甸子 diàn zǐ
仆从 pú cóng
泊松 bó sōng
卸载 xiè zǎi
舟曲 zhōu qǔ
舟子 zhōu zǐ
骠骑 piào qí
下处 xià chǔ
油炸 yóu zhá
泄露 xiè lòu
卷须 juàn xū
不调 bù tiáo
为时 wéi shí
事假 shì jià
阎罗 yán luó
为止 wéi zhǐ
翻斗 fān dǒu
地网 dì wǎng
癫子 diān zǐ
阑干 lán gān
兴义 xīng yì
危难 wēi nàn
