握 wò (òu)
揢 ké (qiā)
揣 chuāi (chuǎi)|(duǒ)|(zhuī)|(tuán)|(chuài)
揥 tì (dì)
揦 lá (là)
揩 kāi (jiá)
揭 jiē (qì)|(hé)
揮 huī (hún)
揰 chòng (dǒng)
揱 xiāo (shuò)|(xiān)
揲 dié (shé)|(yè)
揳 xiē (xiè)|(xié)|(jiá)
援 yuán (huàn)
揵 qián (jiàn)|(jiǎn)
揾 wèn (wù)
搁 gē (ge)|(gé)
搂 lǒu (lōu)
搆 gòu (gōu)
搉 què (huō)
搊 chōu (zǒu)|(zhū)
搋 chuāi (chǐ)|(yí)
搑 róng (náng)|(nǎng)
搒 bàng (péng)|(bēng)|(bǎng)
搓 cuō (cuǒ)|(chāi)
搔 sāo (sào)
搕 kē (è)
搙 nù (nuò)|(nòu)
搚 lā (xié)|(xiàn)
搛 jiān (lián)
搜 sōu (xiāo)|(sòu)|(shǎo)
搞 gǎo (qiāo)|(kào)
搟 xiǎn (xiān)
搤 è (yì)
搥 chuí (duī)
搨 tà (dá)
搩 zhǎ (jié)
搫 pán (bān)|(pó)
搬 bān (sù)
搭 dā (tà)
搰 hú (kū)
搱 zhì (nái)
搲 wā (wǎ)|(wà)
搳 huá (xiá)|(qiā)
搶 qiǎng (qiāng)|(qiàng)|(chéng)|(chēng)
搷 tián (shēn)
摋 sà (shǎi)|(shā)
摌 chǎn (sùn)
摎 jiū (liú)|(liáo)|(jiǎo)|(náo)
摑 guāi (guó)
摒 bǐng (bìng)
摓 féng (pěng)
摕 dì (tú)|(zhí)
摖 qì (chá)
摗 sōu (sǒng)
摙 liǎn (liàn)
摟 lǒu (lōu)
摡 gài (xì)
摢 hù (chū)
摣 zhā (zhuā)
摧 cuī (zuì)|(cuò)
摨 nái (zhì)
摩 mó (mí)|(mā)
摪 jiāng (qiàng)
摮 áo (qiāo)
摰 niè (chè)
摱 màn (mán)
摲 chàn (cán)
摳 kōu (ōu)
摴 chū (chī)
摵 shè (sù)|(mí)
摶 tuán (zhuàn)|(zhuān)
摷 jiǎo (chāo)
摸 mō (mo)|(mó)
摹 mó (mō)
摺 zhé (lā)|(xié)
摻 càn (shǎn)|(shān)|(chān)|(sēn)
摼 kēng (qiān)
摽 biāo (piāo)|(biào)|(pāo)
撁 qiān (qiàn)
撅 juē (juè)|(jué)|(guì)
撇 piē (biē)|(piě)
撋 ruán (ruí)|(rún)|(ruó)|(suī)
撍 zǎn (zān)|(zēn)|(qián)
撏 xián (xún)
撐 chēng (cheng)
撑 chēng (cheng)
撒 sā (sǎ)
撓 náo (xiāo)|(rào)
撕 sī (xī)
撖 hàn (qiǎn)
撜 zhěng (chéng)
撝 huī (wéi)
撟 jiǎo (jiāo)|(kǎo)
撢 dǎn (tàn)|(dàn)|(xín)
撣 dǎn (dàn)|(chán)|(tān)|(zhǎn)|(shàn)|(tián)
撥 bō (fá)
撨 fǔ (xiāo)|(sōu)
撩 liāo (liáo)|(liǎo)|(lào)|(liào)
撫 fǔ (mó)
播 bō (bǒ)
撮 cuō (zuì)|(zuān)|(chuā)|(zuǒ)
撰 zhuàn (xuǎn)|(suàn)
撱 wěi (tuǒ)
撲 pū (bǔ)
撽 qiào (yāo)|(jī)
撾 wō (zhuā)
撿 jiǎn (liàn)
擂 léi (lèi)|(lēi)
擇 zé (zhái)|(yì)
擊 jī (jì)|(xí)
擋 dǎng (dàng)
擏 qíng (jǐng)|(jìng)
擐 huàn (juǎn)|(xuān)
擔 dān (dàn)|(dan)|(shàn)
擖 kā (qiā)|(jiā)|(zhá)|(guā)|(yè)|(gē)|(liè)
擗 pǐ (bò)
擘 bāi (bò)
擞 sǒu (sòu)
擣 dǎo (chóu)
擩 rǔ (nǔ)|(rù)|(nòu)|(ruán)
擭 wò (huò)|(hù)
擰 níng (nǐng)|(nìng)
擱 gē (ge)|(gé)
擲 zhì (zhī)
擳 zhì (jié)
擴 kuò (tǎng)|(guàng)
擸 liè (là)
擻 sǒu (sòu)
擼 lǔ (lū)
擽 lüè (lì)|(yuè)
擿 tī (zhì)|(zhāi)
攃 cā (sǎ)
攄 shū (lù)
攈 jùn (pèi)
攉 huō (huò)|(què)
攋 là (lài)
攎 lú (luó)
攒 zǎn (cuán)
攕 xiān (jiān)
攘 rǎng (ràng)|(níng)|(xiǎng)
攙 chān (shàn)
攝 shè (zhé)|(niè)|(shà)
攞 luó (luǒ)
攠 mí (mó)
攢 zǎn (cuán)|(zuān)|(zàn)
攣 luán (liàn)
攤 tān (nàn)
攦 lì (shài)
攩 dǎng (tǎng)
攭 lì (luǒ)
支 zhī (zhì)|(qí)
攱 guǐ (guì)
攲 qī (jī)
攼 gān (hàn)
攽 bān (bīn)
放 fàng (fǎng)|(fāng)
政 zhèng (zhēng)
敃 mǐn (fēn)
敄 wù (móu)
敊 chù (shōu)
敌 dí (huá)
救 jiù (jiū)
敕 chì (sōu)
敖 áo (ào)
教 jiào (jiāo)
敞 chǎng (chèng)|(zhèng)
敠 duō (què)
散 sàn (sǎn)|(sān)
敥 yàn (jiǎo)
敦 dūn (duī)|(tuán)|(diāo)|(dùn)|(dào)|(zhǔn)|(tūn)|(duì)|(tún)
敧 jī (qǐ)
敩 xiào (xué)
敫 jiǎo (qiāo)|(jiào)
数 shù (shǔ)|(shu)|(shuò)
敱 ái (zhú)
數 shù (shǔ)|(shu)|(shuò)
敺 qū (ōu)
斀 zhuó (zhú)
斁 yì (dù)|(tú)
斂 liǎn (lián)
斄 lí (tái)
斅 xiào (xué)
斗 dòu (dǒu)|(zhǔ)
料 liào (liáo)
斜 xié (xiá)|(chá)|(yé)
斡 wò (guǎn)
斢 tiǎo (tǒu)
斥 chì (chè)|(zhè)
斦 yín (zhì)
斫 zhuó (chuò)
斬 zhǎn (zhàn)
斮 cuò (zhuó)
斯 sī (shǐ)
斳 qín (jǐn)
方 fāng (fang)|(fáng)|(fǎng)|(páng)|(wǎng)|(fēng)
斺 chǎn (jiè)
於 yú (wū)|(yū)
施 shī (yì)|(shǐ)
斿 yóu (liú)
旁 páng (pēng)|(bēng)|(bàng)
旄 máo (mào)|(wù)
旇 pī (bì)
旋 xuán (xuàn)
族 zú (sǒu)|(còu)|(zòu)
无 wú (mó)
既 jì (xì)
旬 xún (jūn)
旮 gā (xù)
旰 gàn (hàn)
旲 tái (yīng)
旽 tùn (zhùn)
旿 wǔ (wù)
昂 áng (yàng)
昆 kūn (hún)|(kùn)
昋 guì (jiǒng)
昌 chāng (chàng)
明 míng (ming)|(mèng)
昏 hūn (hún)|(hùn)
昔 xī (cuò)
昕 xīn (xuān)
昙 tán (yù)
昞 bǐng (fǎng)
映 yìng (yǎng)
昢 pò (pèi)
春 chūn (chǔn)
昧 mèi (wěn)|(mò)
昫 xù (xiǒng)
昭 zhāo (zhào)
是 shì (shi)|(tí)
昰 shì (xià)
昳 dié (diè)|(yì)
昵 nì (nǐ)|(zhì)
晁 cháo (zhāo)|(chào)
晃 huǎng (huang)|(huàng)
晇 xū (kuā)
晕 yūn (yùn)
晟 chéng (shèng)|(jīng)
晢 zhé (zhì)
晨 chén (chen)
景 jǐng (yǐng)
晵 qǐ (dù)
智 zhì (zhī)
晻 àn (ǎn)|(yǎn)
暀 wǎng (wàng)
暅 gèng (xuǎn)
暇 xiá (xià)|(jiǎ)
暈 yūn (yùn)
暋 mǐn (mín)
暏 shǔ (dǔ)
暕 jiǎn (lán)
暖 nuǎn (xuān)
暠 gǎo (hào)
暧 ài (nuǎn)
暨 jì (jiè)
暴 bào (pù)|(bó)
暿 xǐ (xī)
曏 xiǎng (xiàng)|(shǎng)
曲 qū (qǔ)
更 gèng (gēng)
曷 hé (è)|(hè)
曾 céng (zēng)
最 zuì (cuō)
朁 cǎn (qián)|(jiàn)
會 huì (kuài)|(kuò)
月 yuè (yue)|(rù)
有 yǒu (yòu)|(wěi)
朊 ruǎn (wǎn)
朌 fén (bān)
服 fú (fu)|(fù)|(bì)|(bó)
朏 fěi (kū)
朐 qú (xū)|(xù)|(chǔn)
朓 tiǎo (tiào)|(yóu)
朘 zuī (juān)
朚 huāng (máng)|(wáng)|(mèng)
望 wàng (wang)
朝 cháo (zhāo)|(zhū)
期 qī (jī)
朣 tóng (chuáng)
朦 méng (mǎng)
朧 lóng (lǒng)
末 mò (me)
本 běn (bēn)
札 zhá (yà)
术 shù (shú)|(zhú)
朱 zhū (shū)
朴 pǔ (pò)|(pū)|(pō)|(piáo)
朵 duǒ (duo)
朷 dāo (mù)|(tiáo)
朹 guǐ (qiú)
机 jī (wèi)
朾 chéng (zhēng)|(chēng)|(tīng)
杂 zá (duǒ)
杅 yú (wū)
杆 gān (gǎn)|(gàn)
杈 chā (chà)
杉 shān (shā)
杌 wù (wò)
材 cái (cai)
杒 rèn (ér)
杓 biāo (sháo)|(shuó)|(dí)|(zhuó)
杔 tuō (zhé)
杕 dì (duò)
杚 gài (gé)
杜 dù (dǔ)|(tú)
杝 lí (zhì)|(yí)|(tuò)|(duò)
杠 gāng (gōng)|(gàng)
杫 sì (zhǐ)|(xǐ)
杬 yuán (yuàn)
杭 háng (kàng)|(kāng)
杮 fèi (bèi)
杴 xiān (qiān)
杷 pá (bà)
杸 shū (duì)
杻 chǒu (niǔ)
杼 zhù (shù)
枂 wò (yuè)
枇 pí (bǐ)|(bì)|(pī)
枈 bì (pī)
枉 wǎng (kuáng)
枋 fāng (fǎng)|(bǐng)
枎 fú (fū)
析 xī (sī)
枒 yā (yē)|(yá)|(yà)
枓 dǒu (zhǔ)
枕 zhěn (chén)
枖 yāo (yǎo)
枘 ruì (nèn)
枙 ě (è)
果 guǒ (luǒ)|(guàn)
枝 zhī (qí)
枞 cōng (zōng)
枮 xiān (zhēn)
枯 kū (gū)
枱 tái (sì)|(cí)
枳 zhǐ (zhī)
枷 jiā (jià)
枸 gǒu (jǔ)|(gōu)|(qú)
枹 bāo (fú)
枻 yì (xiè)
柁 duò (tuó)|(tuǒ)
柂 yí (duò)|(lí)
柅 nǐ (chì)
柈 bàn (pán)|(pàn)
柍 yǎng (yàng)|(yīng)
柎 fū (fǔ)|(fù)
柏 bǎi (bó)|(bò)
某 mǒu (méi)
柑 gān (qián)
柖 sháo (shào)
柙 xiá (jiǎ)
柚 yòu (yóu)|(zhóu)
柜 guì (jǔ)
柞 zhà (zuò)|(zé)
柟 nán (rán)
柠 níng (chǔ)|(zhù)
柢 dǐ (dì)|(chí)
柣 zhì (dié)
柤 zhā (zǔ)|(zū)
查 chá (zhā)|(chái)
柨 bù (pū)
柪 āo (ào)
柭 bā (fú)|(bó)|(biē)|(pèi)
柮 duò (zuó)|(wù)
柱 zhù (zhǔ)
柲 bì (bié)
柴 chái (cī)|(zhài)|(zì)
柵 shān (zhà)
柸 pēi (bēi)
柹 shì (fèi)
柽 chēng (jué)
栅 zhà (shān)|(cè)
栎 lì (yuè)
栒 xún (sǔn)
栓 shuān (shuàn)|(quán)
栖 qī (xī)
栗 lì (liè)
栜 sè (cì)
栝 guā (tiǎn)|(kuò)
栟 bēn (bīng)
校 xiào (jiào)|(jiǎo)|(qiāo)
栩 xǔ (yǔ)
栫 jiàn (zùn)
栯 yǒu (yù)
样 yàng (yáng)
核 hé (gāi)|(kài)|(hú)
栺 yì (zhī)|(zhǐ)
格 gé (ge)|(luò)|(hè)|(gē)
栽 zāi (zài)
桁 héng (háng)|(hàng)
桃 táo (tiāo)|(zhào)
桄 guāng (guàng)
桅 wéi (guǐ)
框 kuāng (kuàng)|(kuáng)
桉 ān (àn)
桊 juàn (quān)
桋 yí (tí)
桐 tóng (tōng)|(dòng)
桔 jú (jié)|(xié)
桙 yú (móu)
桧 guì (huì)
桭 zhēn (chén)|(zhèn)
桯 tīng (yíng)
桻 fēng (fèng)
桿 gǎn (hàn)
梀 sù (yìn)
梁 liáng (liang)
梃 tǐng (tìng)
梋 xuān (juān)|(xié)
梌 tú (chá)|(tū)
梎 āo (yòu)
梏 gù (jué)
梘 jiǎn (xiàn)|(jiàn)
條 tiáo (tiāo)
梡 hún (kuǎn)
梢 shāo (shào)|(xiāo)|(sào)
梧 wú (wù)|(yǔ)
梩 lí (sì)|(qǐ)
梫 qǐn (qīn)
梭 suō (xùn)
梯 tī (tí)
梱 kǔn (hún)
梹 bīn (bīng)
棁 zhuō (tuō)|(ruì)
棇 cōng (sōng)
棋 qí (jī)
棍 gùn (hùn)|(āo)|(gǔn)
棏 dé (zhé)
棐 fěi (féi)
棑 pái (bèi)|(pèi)
棓 bàng (pǒu)|(bèi)|(péi)|(bēi)
棖 chéng (cháng)
棙 lì (liè)
棚 péng (peng)
棣 dì (tì)|(dài)
棧 zhàn (zhǎn)|(chén)
棪 yǎn (yàn)
棬 quān (juàn)|(quán)
棯 rěn (shěn)
棰 chuí (duǒ)
棱 léng (lèng)|(lēng)|(líng)|(chēng)
棲 qī (xī)
棴 fú (sù)
棵 kē (kuǎn)|(kě)
棷 zōu (sǒu)
棹 zhào (zhuō)
棺 guān (guàn)
棼 fén (fèn)|(fēn)
棽 shēn (chēn)
棿 ní (niè)
椄 jiē (jié)|(qiè)
椅 yǐ (yī)
椆 chóu (zhòu)|(diāo)
椉 chéng (shèng)
椊 zuó (cuì)
椌 qiāng (kōng)
椎 chuí (zhuī)
椏 yā (ě)
椑 bēi (pí)|(bì)|(pái)
椯 duǒ (chuán)
椲 wěi (huī)
椵 jiǎ (jiā)
椷 jiān (hán)
椹 shèn (zhēn)
椻 yàn (yà)
椾 jiān (zhàn)
楂 zhā (chá)
楇 huò (guō)|(kuǎ)
楓 fēng (fán)
楖 zhì (jí)
楗 jiàn (jiǎn)
楛 hù (kǔ)
楞 léng (lèng)
楢 yóu (yǒu)
楤 sǒng (cōng)
楥 xuàn (yuán)
楪 yè (dié)
楬 jié (qià)
楮 chǔ (zhū)
楯 dùn (shǔn)|(chūn)
楱 zòu (cōu)
楴 tì (dǐ)|(shì)
極 jí (jǐ)
楷 kǎi (jiè)|(jiē)
楺 rǒu (ròu)
概 gài (guì)|(jié)
榅 wēn (yùn)
榐 zhǎn (chǎn)|(niàn)|(zhèn)
榑 fú (fù)|(bó)
榔 láng (lǎng)
榗 jiàn (jìn)
榜 bǎng (bēng)|(bàng)|(páng)|(péng)
榝 shā (xiè)
榦 gàn (hán)
榪 mà (mǎ)
槀 gǎo (kào)
槁 gǎo (kào)|(gāo)
槇 diān (zhěn)|(zhēn)
構 gòu (jué)
槌 chuí (zhuì)|(duī)
槍 qiāng (chēng)|(qiǎng)
槏 qiǎn (xiàn)|(lián)
槛 kǎn (jiàn)
槟 bīn (bīng)
槢 xí (dié)
槣 jī (guī)
槤 lián (liǎn)
槫 tuán (shuàn)|(quán)
槭 qī (zú)|(sè)
槮 sēn (shěn)
槯 cuī (zuǐ)
槱 yǒu (chǎo)
槳 jiǎng (jiāng)
槷 niè (xiè)|(yì)
槽 cáo (zāo)
槾 màn (wàn)|(mán)
槿 jǐn (qín)
樀 dī (dí)|(zhí)|(zhé)
樁 zhuāng (chōng)
樂 lè (yuè)|(yào)|(luò)|(liáo)
樅 cōng (zōng)
樆 lí (chī)
樊 fán (fàn)
樏 lěi (léi)
樓 lóu (lǘ)
樔 cháo (chāo)|(jiǎo)
樘 táng (chēng)
標 biāo (biào)
樚 lù (dú)
樛 jiū (liáo)
樞 shū (ōu)
樠 mán (lǎng)
模 mó (mú)
樢 niǎo (mù)
樣 yàng (xiàng)
横 héng (hèng)|(guāng)|(guàng)|(huáng)|(huàng)
樲 èr (zhì)
樴 zhí (yì)
樸 pǔ (pú)
橃 fá (fèi)
橆 wǔ (wú)
橈 ráo (náo)
橋 qiáo (jiāo)|(jiào)|(qiāo)|(jiǎo)
橏 zhǎn (jiǎn)
橐 tuó (dù)|(luò)
橔 dūn (tuí)
橖 táng (chēng)
橙 chéng (dèng)|(chén)
橚 sù (xiāo)|(qiū)
橝 diàn (tán)|(xín)
橠 nuǒ (nuó)
橢 tuǒ (duǒ)
橦 tóng (chuáng)|(zhōng)|(chōng)
橧 zēng (céng)
橨 fén (fèn)|(fèi)
橪 rǎn (yān)
橬 qián (qín)
橾 shū (qiāo)|(sāo)
檀 tán (shàn)
檐 yán (dān)
檑 léi (lèi)
檔 dàng (dāng)
檗 bò (bì)
檘 píng (bò)
檜 guì (kuài)|(huì)
檞 jiě (xiè)
檠 qíng (jìng)
檡 zhái (shì)|(tú)
檫 chá (sà)
檮 táo (chóu)|(dào)
檳 bīn (bīng)
檴 huò (huà)
檷 nǐ (mí)
檻 kǎn (jiàn)
檽 nòu (ruǎn)|(rú)
櫂 zhào (dí)
櫅 jī (jì)
櫎 huǎng (guàng)|(guǒ)|(gǔ)
櫑 léi (lěi)
櫖 lǜ (chū)
櫗 miè (mèi)
櫟 lì (luò)|(yuè)
櫡 zhuó (zhù)
櫨 lú (lǘ)
櫩 yán (yǎn)
櫬 chèn (qìn)|(guàn)
櫭 jié (jì)
櫰 huái (guī)
櫹 xiāo (qiū)|(xiū)
櫼 jiān (shān)
櫾 yóu (yòu)
欀 xiāng (ràng)
欃 chán (zhàn)
欄 lán (liàn)
欈 wéi (zuì)
權 quán (guàn)
欏 luó (luǒ)
欐 lì (lǐ)
欑 cuán (zuàn)
欓 dǎng (tǎng)
欙 léi (luǒ)
欠 qiàn (qian)
次 cì (zī)|(cí)
欢 huān (huan)
欥 yì (huān)|(yù)
欦 qiān (hān)|(xiān)|(qián)
欪 chù (xì)|(qù)
欬 kài (ài)
欭 yì (yīn)
欯 xì (kài)
欱 hē (xiá)
欶 shuò (sòu)
欸 āi (ǎi)|(xiè)|(ế)|(éi)|(ê̌)|(ěi)|(ề)|(èi)|(ê̄)|(ēi)
欻 chuā (xū)
欼 chǐ (chuài)
欽 qīn (qìn)|(yín)
款 kuǎn (xīn)
欿 kǎn (qiàn)|(dàn)
歁 kǎn (kè)|(qiǎn)
歂 chuǎn (chuán)
歃 shà (xiá)
歇 xiē (yà)
歌 gē (ge)
歍 wū (yāng)
歏 jìn (qūn)
歐 ōu (ǒu)
歒 tì (xiāo)
歖 xǐ (yǐ)
歘 chuā (xū)
歙 shè (xī)|(xié)
歛 hān (liǎn)
歡 huān (huan)
正 zhèng (zheng)|(zhēng)
歪 wāi (wǎi)
歭 chí (zhì)
歰 sè (shà)
歲 suì (suò)
歸 guī (kuì)|(kuí)
歹 dǎi (è)|(dāi)
歾 mò (wěn)
殁 mò (wěn)
殍 piǎo (bì)
殑 qíng (jīng)|(jìng)
殕 fǒu (yè)|(bó)
殖 zhí (shì)|(shi)
殗 yè (yàn)|(yān)
殙 hūn (mèn)
殷 yīn (yǐn)|(yān)
殸 qìng (kēng)|(shēng)
殺 shā (shài)|(sà)|(xiè)|(shì)
殼 ké (qiào)
殽 xiáo (yáo)|(xiào)
毁 huǐ (huì)
毂 gǔ (gū)
毆 ōu (kōu)|(qū)
毋 wú (móu)
母 mǔ (mú)|(wǔ)|(wú)
毒 dú (dài)
比 bǐ (bì)|(pí)|(pǐ)
毛 máo (mao)|(mào)
毣 mù (mào)
毥 xún (xùn)
毭 dòu (nuò)
毳 cuì (qiāo)|(xiā)
毸 sāi (suī)
毹 shū (yú)
毼 hé (kě)|(dā)
氀 lǘ (shū)|(yú)|(dōu)
氂 máo (lí)
氏 shì (zhī)|(jīng)
氐 dī (dǐ)|(zhī)
氓 máng (méng)
气 qì (qi)|(qǐ)
氜 yáng (rì)
氣 qì (qi)|(xì)
氤 yīn (yán)
氶 zhěng (chéng)|(zhèng)
氼 nì (mèi)
氽 tǔn (qiú)
氾 fàn (fán)
氿 guǐ (qiú)|(jiǔ)
汀 tīng (tìng)|(dìng)
汁 zhī (xié)|(shí)
汃 bīn (pà)|(pā)
汋 zhuó (yuè)|(què)|(shuò)
汍 wán (huán)
汎 fàn (fá)
汏 dà (tài)
汒 máng (mǎng)
汓 qiú (yóu)
汕 shàn (shuàn)
汖 pìn (chí)
汗 hàn (hán)|(gān)
汙 wū (yú)|(wā)|(yū)
池 chí (tuó)|(chè)
汤 tāng (tang)|(shāng)
汥 zhī (jì)
汧 qiān (yán)
汩 gǔ (yù)|(hú)
汪 wāng (wǎng)|(hóng)
汭 ruì (tūn)
汱 quǎn (fú)
汵 gàn (hán)|(cén)
汶 wèn (wén)|(mín)|(mén)
汸 fāng (pāng)
決 jué (quē)|(xuè)
汻 hǔ (huǎng)
汼 niú (yóu)
汽 qì (gài)|(yǐ)
汾 fén (pén)|(fēn)
沂 yí (yín)
沆 hàng (háng)|(kàng)
沇 yǎn (wěi)
沈 chén (shěn)|(tán)
沉 chén (chēn)
沌 dùn (tún)|(chún)|(zhuàn)
沍 hù (hú)
沏 qī (qiè)
沑 nǜ (niǔ)
沒 méi (mò)
沓 dá (tà)
沕 mì (wù)|(fū)
沖 chōng (chòng)
沗 pāng (tiān)
沙 shā (shà)|(suō)
沝 zhuǐ (zǐ)
没 méi (mò)|(me)
沤 ōu (òu)
沫 mò (mo)
沬 mèi (huì)
沮 jǔ (jū)|(jù)|(jiān)|(zǔ)
沰 tuō (duó)
沱 tuó (duò)|(chí)
沴 lì (zhěn)
沶 yí (chí)|(shì)
沸 fèi (fú)
油 yóu (yòu)
治 zhì (chí)
沽 gū (gǔ)
沾 zhān (tiān)|(diàn)|(chān)
沿 yán (yàn)|(yǎn)
泂 jiǒng (yíng)|(yǐng)|(jiōng)
泃 jū (gōu)
泄 xiè (yì)
泅 qiú (yōu)
泆 yì (dié)
泊 pō (bó)|(pò)
泋 huì (huǐ)
泌 mì (bì)
泍 bēn (bèn)
泏 zhú (kū)
泑 yōu (āo)
泔 gān (hàn)
法 fǎ (fa)
泖 mǎo (liǔ)
泙 píng (pēng)
泚 cǐ (zǐ)
泛 fàn (fěng)|(fá)
泜 zhī (chí)|(zhì)
泞 nìng (zhù)
泠 líng (lǐng)
泡 pào (pāo)|(páo)
波 bō (bēi)|(bì)
泣 qì (lì)|(sè)
泥 ní (nì)|(nǐ)|(niè)|(nìng)
泧 sà (xuè)
注 zhù (zhòu)
泫 xuàn (xuán)|(juān)
泬 jué (xuè)
泯 mǐn (miàn)
泵 bèng (pìn)|(liú)
泷 lóng (shuāng)
泺 luò (pō)
泼 pō (po)
洀 pán (zhōu)
洁 jié (jí)
洄 huí (huì)
洇 yīn (yān)|(yē)
洊 jiàn (cún)
洋 yáng (xiáng)|(yǎng)
洑 fú (fù)
洒 sǎ (xǐ)|(xiǎn)|(sěn)|(cuǐ)|(xùn)
洓 sè (qì)|(zì)
洗 xǐ (xiǎn)
洘 kǎo (kào)
洚 jiàng (hóng)
洝 àn (yàn)|(è)
洞 dòng (tóng)
洡 lèi (lěi)
洩 xiè (yì)
洫 xù (yì)
洬 sù (shuò)
洮 táo (yáo)|(dào)
洯 qiè (jié)
洳 rù (rú)
洴 píng (pēng)
洵 xún (xuàn)
洸 guāng (huàng)
活 huó (huo)|(guō)
洼 wā (guī)
洽 qià (hé)
派 pài (mài)|(bài)|(pā)
洿 wū (hù)
浅 qiǎn (jiān)
浆 jiāng (jiàng)
浍 huì (kuài)
济 jì (jǐ)
浒 hǔ (xǔ)
浚 jùn (xùn)|(cún)
浛 hán (hàn)|(gān)
浜 bāng (bīn)
浟 yóu (dí)
浥 yì (yà)
浧 yǐng (chéng)|(yíng)|(zhèng)|(yìng)
浩 hào (gǎo)|(gé)
浪 làng (láng)
浬 lǐ (hǎi)
浲 féng (hóng)
浸 jìn (qīn)
浹 jiā (xiá)
浻 jiǒng (jiōng)
浽 suī (něi)
涀 xiàn (jiǎn)
涂 tú (tu)|(chú)|(yé)
涇 jīng (qǐng)
涉 shè (dié)
涊 niǎn (rěn)
涌 yǒng (chōng)
涎 xián (yàn)|(diàn)
涑 sù (sōu)|(shù)
涒 tūn (yūn)
涓 juān (yuàn)|(xuàn)
涔 cén (qián)|(zàn)
涡 wō (guō)
涣 huàn (huì)
涨 zhǎng (zhàng)
涪 fú (póu)
涭 shòu (tāo)
涮 shuàn (shuā)
液 yè (shì)
涳 kōng (náng)
涴 wò (wǎn)|(yuān)
涵 hán (hàn)
涶 tuō (tuò)
涼 liáng (liàng)
涽 hūn (hùn)
涿 zhuō (zhuó)
淁 qiè (jí)
淈 gǔ (hù)
淉 guǒ (guàn)
淊 yān (hàn)|(yǎn)|(hán)
淋 lín (lìn)
淌 tǎng (chàng)|(chǎng)
淍 zhōu (diāo)
淑 shū (chù)
淒 qī (qiàn)
淖 nào (zhào)|(zhuō)|(chuò)
淙 cóng (shuàng)
淚 lèi (lì)
淜 píng (péng)
淠 pì (pèi)
淡 dàn (yàn)|(tán)
淢 yù (xù)
淦 gàn (hán)
淨 jìng (chéng)
淪 lún (lǔn)|(guān)
淫 yín (yàn)|(yáo)
淬 cuì (zú)
淰 niǎn (shěn)|(nà)
淲 biāo (hū)|(hǔ)
淳 chún (zhūn)|(zhǔn)
混 hùn (hún)|(gǔn)|(kūn)
淹 yān (yǎn)
淺 qiǎn (jiān)|(jiàn)|(cán)|(zàn)
添 tiān (tiàn)
渀 bèn (bēn)
渂 wèn (mín)
渃 ruò (rè)
清 qīng (qìng)
渐 jiàn (jiān)
渑 miǎn (shéng)
渜 nuǎn (nuán)
渞 qiú (wù)
渟 tíng (tīng)
渠 qú (jù)
渢 fán (féng)
渥 wò (òu)|(wū)
渦 wō (guō)
渧 dì (tí)|(dī)
温 wēn (yùn)
渫 xiè (dié)|(zhá)|(yì)|(qiè)
港 gǎng (hòng)
渱 hóng (gòng)
渴 kě (jié)|(kài)|(hé)
游 yóu (liú)
渹 hōng (qìng)
渾 hún (hùn)|(gǔn)
湃 pài (bá)
湅 liàn (làn)
湍 tuān (zhuān)
湏 huì (mǐn)
湑 xū (xǔ)|(xù)
湓 pén (pèn)
湔 jiān (zàn)|(zhǎn)|(qián)|(jiàn)
湛 zhàn (chén)|(dān)|(tán)|(jìn)|(yǐn)|(chěn)|(yín)|(shèn)
湝 jiē (xié)
湞 chēng (zhēn)
湟 huáng (kuàng)
湣 mǐn (hūn)|(miàn)
湩 dòng (dǒng)|(tóng)
湪 tuàn (nuǎn)
湫 jiǎo (jiù)|(jiū)|(qiū)|(jiāo)
湮 yān (yīn)
湯 tāng (tang)|(tàng)|(shāng)|(yáng)
湴 bàn (pán)
湷 zhuāng (hún)
溃 kuì (huì)
溅 jiàn (jiān)
溉 gài (xiè)
溎 yàn (guì)
溓 lián (liǎn)|(xián)|(xiàn)|(nián)|(lín)
準 zhǔn (zhuó)
溘 kè (kài)
溚 tǎ (dá)
溜 liū (liù)|(liú)
溝 gōu (gǎng)|(kòu)
溟 míng (mǐng)|(mì)
溥 pǔ (fū)|(bù)|(bó)|(pò)
溦 wēi (méi)
溪 xī (qī)
溯 sù (shuò)
溱 qín (zhēn)
溲 sōu (sǒu)|(shāo)
溳 yún (yǔn)
溴 xiù (chòu)
溷 hùn (hún)
溹 suò (sè)
溺 nì (ruò)|(niào)
溽 rù (rú)
滀 chù (xù)
滂 pāng (pēng)
滃 wēng (wěng)
滇 diān (tián)|(zhēn)
滈 hào (xuè)
滊 xì (xiē)|(qì)
滋 zī (cí)|(xuán)
滎 xíng (yīng)|(yíng)
滑 huá (hua)|(gǔ)
滯 zhì (chì)
滲 shèn (sēn)|(qīn)|(lín)
滸 hǔ (xǔ)
滹 hū (hǔ)
滿 mǎn (mèn)
漀 qǐng (qīng)
漂 piào (piāo)|(piǎo)|(biāo)
漆 qī (qiè)
漊 lóu (lǚ)|(lǒu)
漎 cóng (sǒng)
漏 lòu (lóu)
演 yǎn (yàn)
漕 cáo (cào)
漙 tuán (zhuān)
漚 ōu (òu)
漡 shāng (tàng)
漢 hàn (tān)
漣 lián (lán)
漦 chí (tāi)
漨 féng (péng)|(běng)
漬 zì (sè)|(qì)
漯 luò (tà)|(lěi)
